date_sk,data_completa,ano,mes,dia,dia_do_ano,semana_do_ano,dia_da_semana,nome_dia_da_semana,estacao
9a84a049-081f-47b2-9e16-d0d77a4f6f8d,2013-12-31,2013,12,31,365,52,3,Tuesday,Inverno
4482401e-b46b-49b2-841a-fc27af5f70ec,2014-01-09,2014,1,9,9,1,5,Thursday,Inverno
f354ff98-1afe-4010-bcc2-8dfa7103b5c7,2014-03-23,2014,3,23,82,12,1,Sunday,Primavera
2b9958cb-0264-4032-8455-d2ca5726d4c5,2014-03-31,2014,3,31,90,13,2,Monday,Primavera
36a377e8-e26f-4417-adb9-a161f8c164bf,2014-04-17,2014,4,17,107,15,5,Thursday,Primavera
640dc426-563b-4355-ab81-7baf9c09a7ac,2014-07-02,2014,7,2,183,26,4,Wednesday,Verão
7602bba1-1986-4d6a-b51f-9c7d5d487fea,2014-11-28,2014,11,28,332,47,6,Friday,Outono
0f3c1f80-1da5-475a-88be-b87dcf3967d1,2014-11-29,2014,11,29,333,47,7,Saturday,Outono
900377cb-9e81-40c0-bb36-69ad0fe3e6b1,2014-12-12,2014,12,12,346,49,6,Friday,Inverno
5e0ada98-b3c2-4708-8d0b-fbf6cb5583a4,2014-12-20,2014,12,20,354,50,7,Saturday,Inverno
ec20e21c-c6f1-40fa-9aee-b511c67a8511,2015-01-29,2015,1,29,29,4,5,Thursday,Inverno
fe88c3d1-f6f7-47ec-8b5c-ed9941899126,2015-02-19,2015,2,19,50,7,5,Thursday,Inverno
8ca30cc4-a45d-4f07-ae1f-9ec42a16a9ec,2015-03-06,2015,3,6,65,9,6,Friday,Primavera
464bcde4-1f4d-4388-be91-f8f394ad9c38,2015-04-11,2015,4,11,101,14,7,Saturday,Primavera
d8189f00-9136-47fc-a48f-10cac6ae46ad,2015-04-15,2015,4,15,105,15,4,Wednesday,Primavera
c1732c39-6ef7-4966-9dfa-3891657fe18b,2015-04-16,2015,4,16,106,15,5,Thursday,Primavera
5ebaf81d-74da-42fc-b711-3c3155a144a1,2015-04-23,2015,4,23,113,16,5,Thursday,Primavera
895fd57d-50d6-4f52-a348-3f768ae12a8a,2015-06-28,2015,6,28,179,26,1,Sunday,Verão
3822d430-a23f-4b82-93ed-99bb1370fdc8,2015-07-01,2015,7,1,182,26,4,Wednesday,Verão
77de95a2-dd2a-49b2-87c8-30b925fb79c3,2015-08-04,2015,8,4,216,31,3,Tuesday,Verão
b9390775-0320-4b4b-88ba-ee41e423b256,2015-08-06,2015,8,6,218,31,5,Thursday,Verão
b28967eb-9d5c-4543-bd13-7c29337acbf0,2015-10-30,2015,10,30,303,43,6,Friday,Outono
7a367149-c6e1-4029-bdc5-5fbe31566ccd,2015-11-18,2015,11,18,322,46,4,Wednesday,Outono
ea3cf05b-7db0-4b35-9dab-5fbcd891f711,2016-08-13,2016,8,13,226,32,7,Saturday,Verão
879e7c6c-74ed-4183-9ab7-817b62dd0931,2016-09-08,2016,9,8,252,36,5,Thursday,Outono
a87f9622-a2ff-4349-b3a0-3169260271bb,2016-11-17,2016,11,17,322,46,5,Thursday,Outono
de10757a-57c6-4de2-9056-77a13084229b,2016-11-27,2016,11,27,332,48,1,Sunday,Outono
bd1991b6-2fb0-4102-b8b6-6be7a841decd,2017-02-12,2017,2,12,43,7,1,Sunday,Inverno
cbbed15d-83b6-47cc-9ed1-ac6809c06d86,2017-03-24,2017,3,24,83,12,6,Friday,Primavera
165e812d-6370-4081-a649-2bbb7a5f68de,2017-04-20,2017,4,20,110,16,5,Thursday,Primavera
7a95d61c-5167-4049-9393-fcc7af711a56,2017-07-01,2017,7,1,182,26,7,Saturday,Verão
111c1a7c-9713-4ef6-a6b8-81590c8d78d5,2017-08-11,2017,8,11,223,32,6,Friday,Verão
9d0cf36d-396f-49d7-82da-b8a76c08d2ca,2017-12-18,2017,12,18,352,51,2,Monday,Inverno
16d87aa6-681f-49ff-9ef3-809f2946202c,2018-04-25,2018,4,25,115,16,4,Wednesday,Primavera
919d6ccd-5bf3-4311-804b-dba3e8849c84,2018-07-23,2018,7,23,204,29,2,Monday,Verão
69080b3f-3a5f-4999-863e-e3c1b85d7508,2018-09-10,2018,9,10,253,36,2,Monday,Outono
48b6a1e9-4a47-4c56-9cdf-de3ed262a6fc,2019-01-01,2019,1,1,1,0,3,Tuesday,Inverno
f5cd20e0-7ffe-4876-9c85-1d628c7d56ba,2019-01-14,2019,1,14,14,2,2,Monday,Inverno
fcb781f7-c114-462f-9cfc-70ddadb09d5f,2019-04-21,2019,4,21,111,16,1,Sunday,Primavera
ff1a3032-0b8f-47e3-a598-fa4671076aab,2019-04-24,2019,4,24,114,16,4,Wednesday,Primavera
a5b948c2-cb45-4bc6-b812-67a84b275dda,2019-07-10,2019,7,10,191,27,4,Wednesday,Verão
99894da7-b658-4508-a230-fde19b0de4f7,2019-10-14,2019,10,14,287,41,2,Monday,Outono
da78503a-4fdf-4997-8f93-388296bc9832,2019-11-21,2019,11,21,325,46,5,Thursday,Outono
a6916472-0f70-4f30-8bfd-896648e73b2c,2019-11-22,2019,11,22,326,46,6,Friday,Outono
98213d3d-0ab0-4ba1-9b1f-d01abea2673d,2020-01-01,2020,1,1,1,0,4,Wednesday,Inverno
b38ae58d-63c5-4a1d-824e-81c768545aeb,2020-02-03,2020,2,3,34,5,2,Monday,Inverno
95fb53a8-5074-4f2b-84ca-043ab8f172ed,2020-03-29,2020,3,29,89,13,1,Sunday,Primavera
d0dbb07b-21e2-45f6-a845-94a7144cbef6,2020-10-16,2020,10,16,290,41,6,Friday,Outono
776514e2-793f-4e67-8f87-ff8e57a94654,2020-10-17,2020,10,17,291,41,7,Saturday,Outono
0750c58a-9282-4539-8c70-01722338db14,2021-02-12,2021,2,12,43,6,6,Friday,Inverno
bb7bd814-da4e-4fcc-ab61-fa00ddea83f7,2021-02-21,2021,2,21,52,8,1,Sunday,Inverno
68d38157-95e0-49d9-af85-a800f6f6af80,2021-02-22,2021,2,22,53,8,2,Monday,Inverno
ea00d9ee-6a04-4680-85a6-41f6d18594e3,2021-03-19,2021,3,19,78,11,6,Friday,Primavera
c369f45f-fb12-4e56-abad-eb6da0fea892,2021-05-02,2021,5,2,122,18,1,Sunday,Primavera
5a08dbb9-31e1-4b92-9acb-a08a6000b769,2021-06-03,2021,6,3,154,22,5,Thursday,Verão
1f074605-ea5e-44a6-9dc7-7b9eb66af48c,2021-07-05,2021,7,5,186,27,2,Monday,Verão
b45af73f-a43f-4183-9fcd-98da538248f0,2021-08-31,2021,8,31,243,35,3,Tuesday,Verão
c45a7f87-8973-4d8a-8cba-c917f2826c76,2021-09-07,2021,9,7,250,36,3,Tuesday,Outono
8eb8527b-76e3-4a1c-af7d-f7e15a93cc32,2021-09-08,2021,9,8,251,36,4,Wednesday,Outono
34b51cc0-da82-4053-a8ed-544537cd6109,2021-10-24,2021,10,24,297,43,1,Sunday,Outono
48b325ff-f7a8-49d5-a9f1-2b805fc8a803,2021-11-16,2021,11,16,320,46,3,Tuesday,Outono
7c82443c-177a-4efb-a1d1-27991b2ffa58,2021-11-20,2021,11,20,324,46,7,Saturday,Outono
f7404830-e0b2-473a-8760-28a9b1274618,2022-01-16,2022,1,16,16,3,1,Sunday,Inverno
411a51a2-0101-44c8-a4bd-e005e7458a03,2022-07-20,2022,7,20,201,29,4,Wednesday,Verão
94747ea0-9248-49a5-a944-d576af3fe701,2022-08-11,2022,8,11,223,32,5,Thursday,Verão
32212333-bf32-400f-a129-68d706946dd1,2022-08-17,2022,8,17,229,33,4,Wednesday,Verão
9155becd-8aac-44f1-8ba1-3ae3e56d282e,2022-09-19,2022,9,19,262,38,2,Monday,Outono
95792492-8874-4bdc-aec0-dd44d0180d8e,2022-12-04,2022,12,4,338,49,1,Sunday,Inverno
f5a94f36-5b57-4c95-b9ff-a090ac440cb3,2022-12-08,2022,12,8,342,49,5,Thursday,Inverno
76abac68-910b-4024-a72d-ff107d224800,2023-01-04,2023,1,4,4,1,4,Wednesday,Inverno
4702ed5c-45b4-48e2-b511-45ffc348b9c6,2023-01-28,2023,1,28,28,4,7,Saturday,Inverno
89ccca28-fb8d-478a-8155-3123f61058cc,2023-02-08,2023,2,8,39,6,4,Wednesday,Inverno
0b408579-2762-4bbe-ba1a-8fa8ea7d6111,2023-02-18,2023,2,18,49,7,7,Saturday,Inverno
a53542e1-011e-417b-b86e-212aaaacc40f,2023-03-16,2023,3,16,75,11,5,Thursday,Primavera
1d58c179-51ad-4906-ab51-288ee5a6d692,2023-07-03,2023,7,3,184,27,2,Monday,Verão
a1a8451b-ffe7-4d05-97d6-f6798c2bd246,2023-08-02,2023,8,2,214,31,4,Wednesday,Verão
3861561f-bd2e-4d45-b2d7-d18e3cb9d754,2024-07-04,2024,7,4,186,26,5,Thursday,Verão
4634796d-38ec-476a-9b86-fcae0410bf75,2024-09-12,2024,9,12,256,36,5,Thursday,Outono
034dbf14-fab1-4009-9661-1beb6757849e,2024-11-28,2024,11,28,333,47,5,Thursday,Outono
6ae0b156-37b6-4a6c-b726-a2644cc43da2,2024-12-10,2024,12,10,345,49,3,Tuesday,Inverno
83e062e3-0be8-45d2-a340-c649e59f3bb4,2024-12-30,2024,12,30,365,52,2,Monday,Inverno
f28519dd-32d8-4980-aa4d-c0277103a951,2025-01-12,2025,1,12,12,2,1,Sunday,Inverno
a8660fae-ae5d-42f1-a863-e8e1d9839b9e,2025-02-17,2025,2,17,48,7,2,Monday,Inverno
06a73bcd-49cd-4b8a-ac99-a6adf0fc4532,2025-04-10,2025,4,10,100,14,5,Thursday,Primavera
66cc2c28-8e91-42f3-aef1-705c0f486861,2025-05-10,2025,5,10,130,18,7,Saturday,Primavera
b052ee24-226c-4c21-9d36-6bfe466810d7,2025-06-14,2025,6,14,165,23,7,Saturday,Verão
379dcbc5-1449-43ec-a486-79cd63b84735,2025-09-25,2025,9,25,268,38,5,Thursday,Outono
8b8da741-1f05-46d8-9d68-db5abd54c1fe,2025-11-09,2025,11,9,313,45,1,Sunday,Outono
8ada5983-5f6b-45b1-a55a-bb2cbbef9381,2025-11-10,2025,11,10,314,45,2,Monday,Outono
d675c4b1-4f6d-4d9a-b772-fc6834a7eb47,2025-11-28,2025,11,28,332,47,6,Friday,Outono
f6f95281-8f1a-4c71-aabd-327372471200,2026-01-01,2026,1,1,1,0,5,Thursday,Inverno
975e3212-a644-4511-9569-85ff4e564272,2026-01-09,2026,1,9,9,1,6,Friday,Inverno
641ba1c9-40b6-4b94-ae13-2421f8fee6eb,2026-01-13,2026,1,13,13,2,3,Tuesday,Inverno
e069fe28-6a25-4a92-90d6-cf1e92688d0b,2026-01-16,2026,1,16,16,2,6,Friday,Inverno
a2b90d66-d152-4e66-a17f-ccd7e3458492,2026-02-12,2026,2,12,43,6,5,Thursday,Inverno
60afba64-406a-48e0-a6d3-b986c9217380,2026-08-07,2026,8,7,219,31,6,Friday,Verão
f7d77d84-8c0c-4061-8e56-4401cf956c6a,2026-08-13,2026,8,13,225,32,5,Thursday,Verão
da5c5932-0130-43c1-bcff-2ac54ca0140c,2026-10-10,2026,10,10,283,40,7,Saturday,Outono
c7c45008-7ff9-4d4e-8d22-c806958bbfc2,2026-10-30,2026,10,30,303,43,6,Friday,Outono
5cc33a31-60fd-4cea-9333-ffa97eca8e25,2026-11-01,2026,11,1,305,44,1,Sunday,Outono
f8ad5209-3f72-4a66-89bf-57449e4788c1,2027-01-07,2027,1,7,7,1,5,Thursday,Inverno
2704d21b-73a2-4c3b-aaa9-b7ceedf8700d,2027-02-05,2027,2,5,36,5,6,Friday,Inverno
53b2b244-9fcd-4fc6-b54b-8534f371d7b0,2027-04-15,2027,4,15,105,15,5,Thursday,Primavera
46c8b467-a412-4b56-a0dd-1f702e64d161,2027-05-03,2027,5,3,123,18,2,Monday,Primavera
6d449ed8-798f-4a88-b98f-40c923b9ac77,2027-05-27,2027,5,27,147,21,5,Thursday,Primavera
df5a419e-5654-400a-b335-4b6ba1c7164d,2027-07-17,2027,7,17,198,28,7,Saturday,Verão
1bcda328-0fa0-41a8-a0f7-dabb1005e1c8,2027-12-09,2027,12,9,343,49,5,Thursday,Inverno
b415f313-d9c4-456d-a8c9-4f514f33a0a8,2028-01-13,2028,1,13,13,2,5,Thursday,Inverno
ae540d31-27cd-4bb4-897d-87af14cece78,2028-03-07,2028,3,7,67,10,3,Tuesday,Primavera
ca766517-b418-472a-9642-25db40d91308,2028-04-02,2028,4,2,93,14,1,Sunday,Primavera
9debe08a-0217-48a5-a1d5-080f249d585b,2028-04-24,2028,4,24,115,17,2,Monday,Primavera
48c76435-0181-4d6a-8897-39dc5a50d7ae,2028-05-07,2028,5,7,128,19,1,Sunday,Primavera
d3e1e6a1-edfc-401c-aa5f-a3bd8de6d0b6,2028-06-23,2028,6,23,175,25,6,Friday,Verão
a180ad5a-9225-4c62-8d42-57511227afef,2028-10-10,2028,10,10,284,41,3,Tuesday,Outono
2f263431-4180-470b-b13c-557cb295aca9,2028-11-07,2028,11,7,312,45,3,Tuesday,Outono
152cec3d-30e2-4658-827b-3d20aa1b34b8,2029-01-18,2029,1,18,18,2,5,Thursday,Inverno
72c4028e-6ed3-46cf-93b6-199e43dfc969,2029-03-18,2029,3,18,77,11,1,Sunday,Primavera
839384ee-4d5d-4f07-a6b2-73d9bf808417,2029-03-21,2029,3,21,80,11,4,Wednesday,Primavera
15b5b602-4c07-4232-bd20-eb24eac40cd9,2029-03-25,2029,3,25,84,12,1,Sunday,Primavera
a296956a-d087-4978-9bc1-9ca9c973cc50,2029-05-02,2029,5,2,122,17,4,Wednesday,Primavera
49303f8c-4f73-4f60-bcfe-2420216a6763,2029-05-12,2029,5,12,132,18,7,Saturday,Primavera
d13794c5-3922-497b-8e57-5b71d929d6b9,2029-05-23,2029,5,23,143,20,4,Wednesday,Primavera
0058c959-b085-4b3b-99fa-3c3c12fac4b2,2029-10-09,2029,10,9,282,40,3,Tuesday,Outono
b52ec27e-c9ee-4de1-b238-04fac23d7ffd,2029-10-30,2029,10,30,303,43,3,Tuesday,Outono
f23ba2a2-0ea6-4b3a-ae59-193571882e4e,2029-11-13,2029,11,13,317,45,3,Tuesday,Outono
fd2ad07e-bc70-4872-847f-6d046f735e69,2029-12-17,2029,12,17,351,50,2,Monday,Inverno
da161ffc-f812-45c6-b4df-ffda9fbfee9a,2030-02-28,2030,2,28,59,8,5,Thursday,Inverno
3f9246c6-8705-4a7e-8b1b-ed60e4a89fd4,2030-08-19,2030,8,19,231,33,2,Monday,Verão
31f066a3-446d-40e9-8d59-ec0d227b9087,2030-08-29,2030,8,29,241,34,5,Thursday,Verão
6f9cf31d-04fc-45d7-b8a4-5f9eb1d788df,2030-10-02,2030,10,2,275,39,4,Wednesday,Outono
bbbad0ca-c0b4-4a26-8a81-ffec6be31ec1,2000-05-26,2000,5,26,147,21,6,Friday,Primavera
ae7b789c-f55d-43df-9215-fdcc79ddc469,2000-05-29,2000,5,29,150,22,2,Monday,Primavera
bfc7e6cb-2bfa-4753-9700-c1b022e19a24,2000-10-05,2000,10,5,279,40,5,Thursday,Outono
b6f28869-edff-4b4d-a1d1-3685abf9bdc8,2000-12-03,2000,12,3,338,49,1,Sunday,Inverno
b617478d-5216-49f8-bdc4-7a6d5e6edd96,2001-02-01,2001,2,1,32,4,5,Thursday,Inverno
196e59b3-0cd0-47f2-98fc-982d2c402e96,2001-02-11,2001,2,11,42,6,1,Sunday,Inverno
efd340a2-dc1f-43d7-9400-14113c7ddf32,2001-02-24,2001,2,24,55,7,7,Saturday,Inverno
687c228d-2e86-4ad7-b641-e1a386fb59b7,2001-03-03,2001,3,3,62,8,7,Saturday,Primavera
2b78fa12-3680-45f2-9245-ed6c26ff0641,2001-04-24,2001,4,24,114,16,3,Tuesday,Primavera
d51de320-88b1-49da-b2cd-974e40553d56,2001-05-16,2001,5,16,136,19,4,Wednesday,Primavera
ba7f2ad2-dee4-4fa6-8c32-82e00ba9f2b1,2001-06-14,2001,6,14,165,23,5,Thursday,Verão
8f02ab4b-e2e3-4599-8b94-1c118640964b,2001-08-04,2001,8,4,216,30,7,Saturday,Verão
b6acb93c-0fff-470f-abdc-d13a0c5e717a,2001-08-30,2001,8,30,242,34,5,Thursday,Verão
cca979d2-2bb3-4074-95c0-fc4004a691f5,2001-09-29,2001,9,29,272,38,7,Saturday,Outono
bceb1b94-6d93-457b-8cb8-c9529eefae5d,2001-10-20,2001,10,20,293,41,7,Saturday,Outono
1dbff3f6-396a-4777-8ea4-571afec3041d,2001-10-28,2001,10,28,301,43,1,Sunday,Outono
90481801-eb24-4a86-aada-6275e70698cd,2002-01-14,2002,1,14,14,2,2,Monday,Inverno
14eb5419-de11-4fbd-be30-7ddff480210c,2002-05-19,2002,5,19,139,20,1,Sunday,Primavera
ece81b54-14f4-4a33-ba39-efd86ee8de47,2002-06-30,2002,6,30,181,26,1,Sunday,Verão
cc534f0e-c55a-4765-a0ab-47ad4dd99395,2002-07-14,2002,7,14,195,28,1,Sunday,Verão
0a009743-015f-4599-919e-07521fc8ad8b,2002-08-25,2002,8,25,237,34,1,Sunday,Verão
b5d2fdac-a90f-4479-8c63-f256f513933a,2002-09-28,2002,9,28,271,38,7,Saturday,Outono
6dba49fe-3303-41e2-a90f-4c72847c1457,2002-10-05,2002,10,5,278,39,7,Saturday,Outono
bac6f3d6-0f9a-4a9e-aea9-3b7c96c64fc1,2002-10-17,2002,10,17,290,41,5,Thursday,Outono
4f484aaa-769b-417a-9c64-a846b5dbacc7,2002-10-25,2002,10,25,298,42,6,Friday,Outono
d112a7da-082a-449d-ba2b-68d27bc39db7,2002-11-20,2002,11,20,324,46,4,Wednesday,Outono
e86ffb33-6ede-4378-b0a8-0df8e038087f,2002-12-31,2002,12,31,365,52,3,Tuesday,Inverno
3da4a1b4-9522-4449-9510-46cf9e5d0fce,2003-04-03,2003,4,3,93,13,5,Thursday,Primavera
9a2ce65c-c1aa-4587-994d-e4323e468ddf,2003-09-24,2003,9,24,267,38,4,Wednesday,Outono
f497e623-b2f9-43fc-bac4-89089356cdc6,2003-09-29,2003,9,29,272,39,2,Monday,Outono
3c46ea01-b0f8-4830-a2b4-4e15309ec4a0,2003-10-16,2003,10,16,289,41,5,Thursday,Outono
eea034c1-78e4-43e3-beb5-70f8cbd5c5ac,2003-11-07,2003,11,7,311,44,6,Friday,Outono
716c49e4-5199-421b-bf48-ce4a9cb48b9b,2003-12-23,2003,12,23,357,51,3,Tuesday,Inverno
3cde10ac-c35b-4068-8101-a553adfe5864,2004-07-20,2004,7,20,202,29,3,Tuesday,Verão
e369fd65-be1e-4999-96cd-8fab7b3a0db3,2004-07-24,2004,7,24,206,29,7,Saturday,Verão
fec3e713-6b6c-4447-91f3-c3042fc7452f,2004-08-22,2004,8,22,235,34,1,Sunday,Verão
1e70e4ac-9aab-4a5d-9e50-c8edd36674cb,2004-10-19,2004,10,19,293,42,3,Tuesday,Outono
748217d8-8df6-46d5-9b6f-632734774643,2004-11-09,2004,11,9,314,45,3,Tuesday,Outono
69c8e10a-8eb1-477e-9321-205c243dc03a,2004-11-21,2004,11,21,326,47,1,Sunday,Outono
2e5ffdff-487a-4115-b432-cdc428db00ae,2004-12-20,2004,12,20,355,51,2,Monday,Inverno
1547f7c6-84c8-43e5-aeb1-fa585902c925,2005-02-14,2005,2,14,45,7,2,Monday,Inverno
157d35ae-05f7-49da-9ad4-aba71b199bd3,2005-09-16,2005,9,16,259,37,6,Friday,Outono
fbe9371a-3135-4172-87ea-0b5c851de929,2005-09-26,2005,9,26,269,39,2,Monday,Outono
0685eedb-d18c-4b99-82c1-d5b3094c4fe0,2005-10-08,2005,10,8,281,40,7,Saturday,Outono
f7799f67-ce07-4dff-97ad-9dd59a6f7672,2005-10-29,2005,10,29,302,43,7,Saturday,Outono
66a72340-f011-406c-806f-2ae14d9bf49e,2006-01-15,2006,1,15,15,3,1,Sunday,Inverno
355f3beb-359d-4fb8-97ed-2cfd4e5c8a42,2006-01-20,2006,1,20,20,3,6,Friday,Inverno
5acf0dd0-f4b6-44c7-b717-cdc048ceceba,2006-02-11,2006,2,11,42,6,7,Saturday,Inverno
fe740ee6-750f-4cbf-a27e-faa33f455297,2006-04-28,2006,4,28,118,17,6,Friday,Primavera
8472650d-4f32-46bb-ba14-c936ab526f20,2006-05-01,2006,5,1,121,18,2,Monday,Primavera
e50bb981-3adb-48a7-aa55-d30a4937fdd9,2006-06-03,2006,6,3,154,22,7,Saturday,Verão
3e72d819-7c2c-4c05-bb50-4dfc322260be,2006-06-12,2006,6,12,163,24,2,Monday,Verão
7773c7fe-a30a-42c8-8c95-f89ccf943639,2006-11-22,2006,11,22,326,47,4,Wednesday,Outono
6513320a-ff0c-47f6-a458-6b211deabe0d,2006-12-08,2006,12,8,342,49,6,Friday,Inverno
64792cee-be2e-4d17-a612-79cfabfc74ce,2007-02-24,2007,2,24,55,7,7,Saturday,Inverno
b0506eeb-2f20-4102-a094-05bad147cd58,2007-03-25,2007,3,25,84,12,1,Sunday,Primavera
784b8a55-813a-4183-b76d-49a6a26ff9cf,2007-03-29,2007,3,29,88,12,5,Thursday,Primavera
a9884edd-bc0a-4dac-ad66-64f28dc1d6ef,2007-09-06,2007,9,6,249,35,5,Thursday,Outono
a4e27c4b-8c93-411b-95ab-fd9ecd253cb1,2007-10-10,2007,10,10,283,40,4,Wednesday,Outono
ae6f2950-ed8b-48f9-91cb-54467da6fb6b,2007-10-11,2007,10,11,284,40,5,Thursday,Outono
63d0b17b-cfa0-4f3e-840f-a527351c8860,2007-10-30,2007,10,30,303,43,3,Tuesday,Outono
44a301d7-4bab-4a12-8846-f30eae0384af,2007-11-11,2007,11,11,315,45,1,Sunday,Outono
99b340eb-cdb9-47bc-b4e2-2d558d86dd57,2007-11-29,2007,11,29,333,47,5,Thursday,Outono
1837ba0c-025f-462c-9478-cf7ff8afa230,2008-04-28,2008,4,28,119,17,2,Monday,Primavera
23887211-cd1e-4400-ae0c-1672d29a38b6,2008-06-14,2008,6,14,166,23,7,Saturday,Verão
83a7fffd-202f-459d-a033-924cba11c7e1,2008-08-02,2008,8,2,215,30,7,Saturday,Verão
3d7d36e2-4df6-4ef6-9a84-7e927aab5dc7,2008-09-26,2008,9,26,270,38,6,Friday,Outono
4d63eac3-744e-403f-bd0d-962db56daea9,2008-10-25,2008,10,25,299,42,7,Saturday,Outono
0aeab04e-6ea3-496e-ac2f-2402f15d23bc,2009-02-26,2009,2,26,57,8,5,Thursday,Inverno
b1998247-1841-4cb6-9dbb-ad4ae4131ac6,2009-04-17,2009,4,17,107,15,6,Friday,Primavera
b95ac8b9-87b1-4581-b368-c6b4bacc6460,2009-04-23,2009,4,23,113,16,5,Thursday,Primavera
901bf317-36b0-4da7-8cc1-b257bbd20aa6,2009-05-08,2009,5,8,128,18,6,Friday,Primavera
c921c3d0-9606-4a6a-a271-1b7579d28757,2009-07-08,2009,7,8,189,27,4,Wednesday,Verão
c65f2dfb-fcec-4bb5-b5d8-408779a66315,2009-08-07,2009,8,7,219,31,6,Friday,Verão
4b843519-92d8-4a87-9b5f-c28df4ccfaee,2010-08-28,2010,8,28,240,34,7,Saturday,Verão
a06cc559-2072-4c84-92b7-6ec9b6f333cb,2010-09-13,2010,9,13,256,37,2,Monday,Outono
8b4311a4-2e2f-41b2-8103-d56db004a278,2010-10-06,2010,10,6,279,40,4,Wednesday,Outono
f9c60117-1638-4b44-96d2-d70b6ddd2296,2010-10-23,2010,10,23,296,42,7,Saturday,Outono
9cbbfb8d-f48d-4c75-a12b-e3f7a33517f2,2010-10-31,2010,10,31,304,44,1,Sunday,Outono
165965b5-4e64-4418-8f41-1986752d026c,2011-03-27,2011,3,27,86,13,1,Sunday,Primavera
587d9d58-a38d-4973-9b5d-0589940ac6c6,2011-03-29,2011,3,29,88,13,3,Tuesday,Primavera
6025aacd-7780-42ba-a639-d39ed320cc06,2011-05-07,2011,5,7,127,18,7,Saturday,Primavera
32d60121-43f9-44a0-91f5-b515256b283a,2011-05-28,2011,5,28,148,21,7,Saturday,Primavera
5a909cc0-3663-4daf-ae4e-a7a9ac19fe65,2011-09-16,2011,9,16,259,37,6,Friday,Outono
232ae7f1-251c-40bc-80fd-7cadfd943fbf,2011-10-04,2011,10,4,277,40,3,Tuesday,Outono
0defcbdb-c672-4364-9418-95bb6893cd8d,2011-10-13,2011,10,13,286,41,5,Thursday,Outono
3eae06b3-e9e8-410b-a6bd-a244a9c319cf,2011-10-14,2011,10,14,287,41,6,Friday,Outono
d6480986-4405-4eb2-8582-d2c19f5b9265,2011-12-15,2011,12,15,349,50,5,Thursday,Inverno
b6f5b458-2bdd-4483-b79f-9c2b6abb76f8,2012-01-29,2012,1,29,29,5,1,Sunday,Inverno
ccf6bf80-83f7-4230-8602-eee3710f8186,2012-02-06,2012,2,6,37,6,2,Monday,Inverno
d34cf0af-127c-465b-a05c-8bfd1e32e555,2012-02-28,2012,2,28,59,9,3,Tuesday,Inverno
850146b5-365d-4174-b4ba-b06bc455be75,2012-04-18,2012,4,18,109,16,4,Wednesday,Primavera
0239a875-6318-4475-beea-c12d16e7efed,2012-04-19,2012,4,19,110,16,5,Thursday,Primavera
36ca3bbf-4103-4db6-9ed3-53c41c07dbd6,2012-06-06,2012,6,6,158,23,4,Wednesday,Verão
edb0aaca-27a9-4c7d-92e3-4def215ac0a2,2012-09-23,2012,9,23,267,39,1,Sunday,Outono
431cbec9-4d88-43ed-a192-3a6d57fbfd47,2012-10-24,2012,10,24,298,43,4,Wednesday,Outono
b9b3bd95-63e8-43bd-9185-b44f53a73555,2013-01-28,2013,1,28,28,4,2,Monday,Inverno
5bc2a8d0-dcb7-425f-90d1-40517c50cb3b,2013-04-11,2013,4,11,101,14,5,Thursday,Primavera
5f924ae1-66d0-4b17-ae6e-9637d71bf4f1,2013-04-15,2013,4,15,105,15,2,Monday,Primavera
45c6dbf5-0c17-42d4-ac35-4ba1d2efc9e1,2013-05-06,2013,5,6,126,18,2,Monday,Primavera
3a496362-669e-42ca-80fa-7a4684bc7850,2013-06-29,2013,6,29,180,25,7,Saturday,Verão
7921fcec-d150-4891-9948-2786cf8e3128,2013-07-17,2013,7,17,198,28,4,Wednesday,Verão
7a68d774-a9a0-4784-9976-4550053bb711,2013-08-12,2013,8,12,224,32,2,Monday,Verão
49dbab62-b8e4-42ef-b612-9d399f6cabd6,2014-05-12,2014,5,12,132,19,2,Monday,Primavera
15accfdc-0e87-4723-94cd-c872e03500c7,2014-07-08,2014,7,8,189,27,3,Tuesday,Verão
880c5f3a-7150-496e-b7a5-4423d2c1a206,2014-10-15,2014,10,15,288,41,4,Wednesday,Outono
f0d61b24-061b-4897-ac0b-73d0e852756e,2014-11-12,2014,11,12,316,45,4,Wednesday,Outono
7bbc2347-d9aa-4ec4-ad20-3f6a94ca2130,2014-12-15,2014,12,15,349,50,2,Monday,Inverno
73f3a4c2-465a-4ebd-b3a5-2ed4e67196ca,2015-02-13,2015,2,13,44,6,6,Friday,Inverno
a608d048-ff84-4634-9cc7-4074294df12a,2015-02-20,2015,2,20,51,7,6,Friday,Inverno
1111ff36-d260-4eea-a985-cd470d963d98,2015-03-03,2015,3,3,62,9,3,Tuesday,Primavera
4802e807-da43-417d-83aa-f8851c857a65,2015-03-07,2015,3,7,66,9,7,Saturday,Primavera
348f857e-900a-4aad-a5e3-c21b755cb539,2015-04-08,2015,4,8,98,14,4,Wednesday,Primavera
4f63b3f7-7487-4dff-a756-907c6df67f27,2015-05-10,2015,5,10,130,19,1,Sunday,Primavera
e0047d7a-dabf-4782-9f62-9d6f0bbbe41d,2015-08-10,2015,8,10,222,32,2,Monday,Verão
c69e652f-185a-44f5-bfa4-aa24293d86bd,2015-08-19,2015,8,19,231,33,4,Wednesday,Verão
