geolocation_sk,geolocation_zip_code_prefix,geolocation_city,geolocation_state
d718700f-b0ad-4f2f-8655-ab4c4e198ccc,36506,uba,MG
9a898764-a569-40cf-81b0-40f08467d268,37138,fama,MG
c858eac3-13f7-4dd5-be0b-bdc6ca174bb9,37144,fama,MG
6d812bf9-5d44-4160-a882-6d32d4eb00ad,35190,iapu,MG
7085ae83-be59-4b82-b058-a67c4417fe7b,38950,ibia,MG
86ba7187-abb3-48f8-9a39-88b1645018d1,36157,piau,MG
f9c6c4ca-f290-4139-9b3f-5ad13d7900bd,39827,pote,MG
04ca8cec-115e-4cbf-a35b-86f3436058ee,39320,ubai,MG
c4646ade-d0c3-4882-9ad6-123f289eafbf,36503,ubá,MG
1785d99a-94f4-438e-b360-5b1d10a63647,36505,ubá,MG
e1a10432-0f34-41c9-9df2-d283abcd53bd,38610,unai,MG
d2fe83fe-53d2-4686-a023-6bdbc6b5c175,38182,araxa,MG
0d93c5b6-75eb-44fd-be0f-f668e5adb810,38181,araxa,MG
d5cc0d48-eb0e-409f-a525-bb90ee17953d,38184,araxa,MG
19474f9f-5a19-42de-ac75-c61cd94f5d12,38183,araxa,MG
9063f8b9-75b4-4943-811d-c9c127823ece,35588,arcos,MG
dadce495-136e-4fc3-958b-19c524901a4b,32684,betim,MG
167fd5dd-9d70-4aba-b2ee-14ab63668929,32685,betim,MG
d9cd8090-740f-4931-ad4c-b8da61b3ee48,32628,betim,MG
a5d27a39-6c1b-437f-904c-6e7c0941d0f3,32675,betim,MG
8ba06af0-556d-4e7a-970a-39e70c1e00ba,32659,betim,MG
47da954e-e317-45d1-916d-88ca73f6e47c,32672,betim,MG
11c1aac3-7a10-49ce-b6ef-fcde3cd0df4f,32657,betim,MG
8691e38c-33b4-4619-8180-780685c93494,32605,betim,MG
b3e1bbf9-27f1-4ace-88c4-9daf7e01c759,32665,betim,MG
b0aa808f-cdbf-4198-af6f-4082f01899a7,32664,betim,MG
7e2cd097-c648-42f7-9913-33f055717409,32611,betim,MG
093e63bb-5b8b-4c41-8a14-f6a9f4f6df2b,32642,betim,MG
c87f8905-b32d-404f-a3b4-f1e1ade88f16,32669,betim,MG
5b91e25d-5fdc-4915-b6af-97310a509772,32666,betim,MG
092e6b08-172c-4679-af41-fee814b2a936,32681,betim,MG
d6d7ec9a-46f2-41b5-8210-9e8f5ea596af,32610,betim,MG
14b59114-f001-4669-a1d3-ab82e9d5454d,32671,betim,MG
89250d0a-fa37-430b-a723-05c549b1070a,32653,betim,MG
973627ed-53dd-4845-a3a1-512e9989308e,32623,betim,MG
1be99e0d-ce74-47b1-a27b-43d642e2464f,32649,betim,MG
5f237608-19d0-4798-93d5-6c158cf0cdde,32670,betim,MG
aa4f09c3-db50-41c7-b78f-0be2fb666701,32678,betim,MG
1ee40cd6-006f-4ae6-bc03-cc0450031d1b,32553,betim,MG
4a65de88-484b-4926-a107-373aa147594a,32641,betim,MG
c324ae1b-60c3-48dc-827d-64f614ffc966,32606,betim,MG
b9943c04-5e3d-42a3-b3dc-a0ecc5e0d4fc,32640,betim,MG
3ba826d7-de0e-48fd-b069-d7837aa777e6,32667,betim,MG
29e97766-605f-4502-91fd-d827aae34fb9,32673,betim,MG
6da94082-6af1-49d3-a34d-ebc4c1f07cfe,32677,betim,MG
2b502a37-055c-4ba7-949c-5a89ab8827f1,32655,betim,MG
a224181f-57df-4f7e-ae28-487a6814514c,32668,betim,MG
5265509b-1607-4712-969c-a732e71bdff0,32625,betim,MG
8a5028b6-a682-472a-b000-6572813bb6f6,32676,betim,MG
bbb6b570-34cd-4afe-b4e0-2453efd58453,32630,betim,MG
9152b930-bc8f-41c4-adfc-c9c3062252da,32654,betim,MG
fd509158-f09a-4b86-9e76-4f2f731ddf43,32602,betim,MG
5953f956-b4ca-44ea-876a-a2205d502fbd,32690,betim,MG
0d2d67e5-36f3-4099-b1c2-99cd520c359e,32662,betim,MG
b9b3d91c-d52b-453d-a63c-a2c6182c9ae7,32661,betim,MG
10f42cd0-d2b0-4a47-b474-48e559ae2216,32660,betim,MG
24724373-b9cd-4a38-b6f3-d2d98bf199b5,32604,betim,MG
847ee368-f1dd-4de9-88fd-754c5b82f96e,32603,betim,MG
a90c9269-fd9f-42ae-9a7d-8ac8823d6484,32616,betim,MG
31ebab29-1749-42a1-9354-b7ef240da56a,32682,betim,MG
effb194c-f47b-4af9-8c58-b78fe6400d42,32687,betim,MG
57547b5f-f8a4-435c-a208-648041717b7f,32639,betim,MG
803729ae-bc6e-4774-b2ba-86ee41f8b2fa,32652,betim,MG
5b622dd6-2881-43de-befe-78615fa9cb5c,32689,betim,MG
dcb7c5e3-a85c-47aa-97a4-f8ae46368837,32634,betim,MG
149f13b0-7243-4b9c-9638-58c9ecb93866,32688,betim,MG
59d22fec-3244-4e3e-adaf-d9858c11cd10,32656,betim,MG
f73887b9-f3e6-4c47-8d52-595c464d946d,32600,betim,MG
5380eb36-f5b7-4e75-9460-670acf018877,32635,betim,MG
ea2d13bd-0f8b-4d6e-8743-9053169cfe66,36600,bicas,MG
eb4141c3-63e4-4fd2-b300-fa5195af3e58,35193,bugre,MG
5a64c1e2-5442-48f1-9b9b-7b0517f5db7f,34800,caete,MG
e4a31294-429c-4f02-93f3-076628437319,36592,canaa,MG
037853eb-23d7-4735-934f-2490e64b2bb8,39810,carai,MG
ce932386-d7e6-41a0-a3fe-592a6b536f99,36985,chale,MG
c0a4495a-f86f-4ee5-a561-c83d85f28734,39130,datas,MG
daaba4cd-67f9-4304-9823-3497b2c0b43c,38108,delta,MG
49844b37-ea5e-40d7-a404-887f21c14bb4,35395,grota,MG
9ed2a79f-c16e-4314-807d-f1063021bbc4,37177,guape,MG
97cd34a4-f938-4145-bbd5-4f620065f33a,39350,ibiai,MG
f47cc187-4390-4b8c-9278-b66995e01f30,37205,ijaci,MG
e7dde77e-e6af-49bb-91dd-93c2ebe6d8e3,37218,ijaci,MG
3792740d-e4bd-4976-bade-1b250160cddc,37215,ingai,MG
c21df569-7214-4045-a479-b23179f60782,35198,ipaba,MG
5a0e9528-712b-43d1-aed5-b9804a0ff558,37546,itaim,MG
1502e44d-911e-40d8-9e42-8905e127b9d9,37965,jacui,MG
e43bcefd-59e9-45b1-afc0-48967bcb92c5,39508,jaiba,MG
884ec16c-10fd-481f-9db6-bb00d057174d,36455,lamim,MG
2030b62b-a7cd-4f14-8b13-57cfd1e985e8,39460,manga,MG
0046469d-5774-4534-9255-8c1a36cd67de,36790,mirai,MG
b71efbf4-90d7-4378-8786-e7fef8929a33,35470,moeda,MG
80a484b3-c7fe-4037-a4ca-d82cd7e3c7bb,35604,moema,MG
aeca2d17-7219-46ec-b0c0-a725af805879,36955,mutum,MG
dd018e26-5326-4fb7-a8c0-45ad36c7f5b3,35157,naque,MG
a7395dc2-1545-4abd-b805-3a1ed1055e9e,35117,naque,MG
a32dd294-dd5e-4814-ae8f-249d6d4494d3,35582,pains,MG
4720cbff-76ba-43f1-ad20-9f7bc76c5134,36195,paiva,MG
cd759e64-8552-40cd-8cb4-6b318b975e35,36750,palma,MG
293fb563-8412-429c-8b8a-1fe431cf1dcd,39378,patis,MG
a218e2b4-249b-4463-a936-88e9d3f41829,39425,patis,MG
cd6f2360-30bc-42c5-ab5d-ed372455bf2c,39814,pavao,MG
a4510a87-adfa-4333-bb49-d12b4f56d605,35667,pequi,MG
42671c15-8ffd-4c72-9fb2-7155b5aaf897,38717,pilar,MG
afedc8bb-3d6b-4d4a-9bef-fe14ebba3f1c,38140,prata,MG
b0c85d01-4daa-450f-b112-bc45a07aead8,39950,rubim,MG
b3b0a87d-f6e4-4406-96a2-66603511132b,39150,serro,MG
8cf5bc66-a469-47d8-bb60-dc36ded1eafd,36702,tebas,MG
1d422506-46d3-43f6-a86a-48e100e6d5fe,38880,tiros,MG
9f95d658-d8d8-428e-bb58-0439048ad8e4,35620,abaete,MG
695891e6-17e0-4218-b817-706f1c41ca0e,36263,abreus,MG
3502a2ed-b945-451b-afec-65c70cbcc876,37458,alagoa,MG
42189e35-101f-4231-b85c-888f3475fb3e,35777,aracai,MG
4f6a7c4e-d28c-4f31-9501-35321325baf8,38860,arapua,MG
bf03ee63-6744-4f0e-8771-a4abb5aa15d4,38180,araxá,MG
0ddbc2cf-64b6-4633-bc79-dd378e2d444d,37140,areado,MG
72290ebc-e615-41fb-944c-5ba991e70f67,38680,arinos,MG
f748841d-907f-419b-a52b-2909714b2746,35732,baldim,MG
409ebfae-4170-4f8b-b7dd-17d348a41553,35706,baldim,MG
3e02993d-e4bc-48cc-b765-8e466d4f8dac,38900,bambui,MG
660eeb15-8179-4ee7-89a7-dab37841cda2,39640,berilo,MG
d5f85001-70a2-45ee-a953-f640c6187abf,35480,bonfim,MG
5298ba60-6278-4dd7-9b02-fc5f194c722a,35521,bonfim,MG
2ed70f93-5686-4333-af77-e3488b11b2e7,36832,caiana,MG
09937b87-8c3e-4a78-974c-a19686e16f27,36560,cajuri,MG
a114bb1a-6d84-4784-ab50-0b8ff0d9025f,37780,caldas,MG
3384e563-93e4-4509-969a-975041677bba,37600,cambui,MG
108021e8-eb48-4ab1-9e1d-624fcc6ccbac,39816,catuji,MG
467d67bd-f800-4ab3-8fa3-10401fcb1e55,39585,catuni,MG
40f41926-3101-4c72-b742-18e326366137,39526,catuti,MG
0cb33872-2cc1-4699-929b-6b36734f9bcb,35109,chonim,MG
16132392-1ec5-4e46-af13-17c4f4c8d394,39770,coluna,MG
2cc356e9-c986-470b-ba0b-2d8f989b626b,36820,divino,MG
c336f746-937a-4ee5-8f48-9bbba5833e56,37542,estiva,MG
b74999ff-4888-47e8-b4bd-c49c9fa32e4b,35800,ferros,MG
104226b5-a3f5-4fe6-9db0-f48c01f77d02,38200,frutal,MG
f005a78f-b35c-45c2-89e0-700e79472298,36152,goiana,MG
71d0acf0-1bcf-4e96-b8fc-110eb38d244e,35905,ipoema,MG
a46abe39-9e15-4112-ae5a-e9c52f1e60cb,39815,itaipe,MG
0c897a7c-91b5-4900-8d4a-a7afda13cb30,35680,itauna,MG
00d43a9e-fd20-4d15-8645-39047e425712,35681,itauna,MG
4d515baa-f3c4-4f95-b1d4-a81d327d9e82,39610,itinga,MG
c20d4bac-f002-4840-b624-721b81b0d32b,35220,itueta,MG
5b4fa32f-b8db-435f-80fc-36cbf2d09806,35222,itueta,MG
71bc88b2-1fe6-411e-b51a-65dcc87cd43a,39890,joaima,MG
3182705f-322b-4cdd-a693-b2d85c3ae7b7,37200,lavras,MG
faf84f71-17a2-49f5-8276-790af97a29f7,39437,lontra,MG
19516cc3-d074-480d-bcc8-6a8d469fda65,36891,macuco,MG
5ca2fbd2-9a8e-4267-a0c0-f919d312d27e,35367,matipo,MG
713d5fea-1f2f-4b2e-b268-76bf847b5aac,39620,medina,MG
e7823d4a-7148-4512-a884-55905d392a8d,36190,merces,MG
acf731d3-0af7-4a06-83bc-3722b96eb4cd,37620,munhoz,MG
9187f585-4c19-4ed0-884a-4e64b61b6fb2,36889,muriae,MG
df74ba6d-481b-438a-b3a6-00d6adb01a86,36888,muriae,MG
d3ae97a6-a193-4f1f-8abe-61a685f1711a,36886,muriae,MG
017670ff-4697-49cb-bb09-ffbc2beb420f,36887,muriae,MG
bac6bc18-11da-4ffe-9e48-99800519e61b,36884,muriae,MG
62adb2e2-ea9a-4ceb-b647-3e1e03b607db,36145,olaria,MG
31cf9b5b-ce7d-4b8f-a362-c1744c4622b1,37903,passos,MG
a4491892-8fbf-4d24-8112-2f2fc08b86c4,37900,passos,MG
0f0cd98a-4daa-4cc5-a279-d9e5846605d8,37902,passos,MG
3305b1f9-9469-4876-9356-d664bf12daf8,37901,passos,MG
98040308-8d4a-4d80-aa8c-9558c9cab49c,37904,passos,MG
7d1cbf30-5fc8-4cb3-ab57-d4277b7b5524,35640,pompeu,MG
3466a252-1099-4eb2-81ed-7f74454be399,36320,prados,MG
6040c183-2214-47bf-bcb2-1ba32f8e9714,34740,ravena,MG
ae56de16-bf59-41f1-86c8-3b362d176f91,36920,reduto,MG
75182899-1cf6-498d-8eb5-cedb5b9a4ef5,34555,sabara,MG
658911a6-7e31-4db4-b12e-9a52f0bd3370,34725,sabara,MG
c9924dc3-19d5-4478-b34c-1509b9bf4a79,34545,sabara,MG
e70de379-1d68-4f99-907f-388689a020e7,34525,sabara,MG
24827798-c831-449d-8175-da3c504e891d,34505,sabara,MG
fc77de3f-8593-4788-a1a9-dc19c9af48b0,34650,sabara,MG
b25c7a94-018c-4124-842a-b6be235eb23f,34730,sabara,MG
c9eb546f-5352-4b97-9006-2912f3a23fa2,34515,sabara,MG
1bc73057-63fe-4772-9baa-b8a496335ae6,34576,sabara,MG
e3d30d0f-2397-4ecc-8438-7846fee3ab5f,34700,sabara,MG
43732e7c-52eb-4d71-87e6-c3b789709c78,34565,sabara,MG
9e5f2e76-b685-4d2f-b038-48f4e270367d,34590,sabara,MG
10259be1-2675-4222-a59f-0b6849b20609,34575,sabara,MG
e23e469f-da86-4e1c-b435-dc584e2fb45e,34535,sabara,MG
e76d4f28-23ed-4e80-b076-96a25b4f001d,34600,sabara,MG
c14374ba-9311-4fdb-aa92-921c0329c6e6,34720,sabara,MG
fe4b4b66-2f8a-4244-a2b5-5bf2e373194e,34580,sabara,MG
bfb0c766-dbef-49c5-a447-316c78063e32,34710,sabara,MG
1058e771-d14c-45b3-b416-af8b20445722,39728,sardoa,MG
500c9b38-4a9f-411f-9154-137746747580,36777,sereno,MG
3cb787bb-c1df-4d33-bc08-c85c8b7d2d67,37315,tabuao,MG
087de26e-3882-491f-807e-21beae729b47,38185,tapira,MG
762b54de-50ab-4ff0-9fc4-660e55d5b947,37630,toledo,MG
35b634e1-f503-4895-8ec9-2da825d2b843,36846,tombos,MG
015bade4-6d98-4b0d-978d-508a689bbc84,36844,tombos,MG
8a529fc7-33cd-4922-9f56-62a8e39d541d,36572,vicosa,MG
db8de93e-659a-413f-98e7-fc3ea4c6ba16,36570,vicosa,MG
06164b6a-d7b4-4d78-8875-917b62167676,35438,acaiaca,MG
a884b938-b983-4e4e-8f04-43f41807479f,35150,acucena,MG
bd459c24-3991-4c41-b017-fa2c8a7608c1,35147,acucena,MG
642f6a3c-c67a-47b7-8fc2-4f680d732774,37273,aguanil,MG
ab63f801-23d3-40d0-8584-90eb704f4058,35200,aimores,MG
269545a2-e19c-4bc3-b4b0-b7bd3a4dc8c7,36935,alegria,MG
cc62dbc5-27a5-435f-9b67-65584f195e15,37137,alfenas,MG
bc12d593-989b-45f9-a1b8-98f42d040dc3,37130,alfenas,MG
c1f106d4-77aa-44ca-b6a7-83088c19a62e,37132,alfenas,MG
e165d2d6-073c-496a-95ce-27b36d300d73,37131,alfenas,MG
77bcf6a4-57be-4c6d-b5c6-2894ba244471,37135,alfenas,MG
820de8e6-0c32-4c8c-aff7-72755fefe6e9,37133,alfenas,MG
5d362dbc-4da1-407b-ad64-df7b860c2714,37136,alfenas,MG
cb1eb29d-a93c-4a75-aed6-cb25288e6a0a,39347,alvacao,MG
dd57ccd4-02b9-4a1d-becd-7a9662d6d650,35698,antunes,MG
ce0a1e91-8056-4dbf-8fe0-c460dd3087af,39600,aracuai,MG
762ec615-9e34-4802-b012-e8a1d68ac940,38435,arapora,MG
85c8cbb9-6b8a-47a5-a826-ba86ff49636b,38465,arapora,MG
a181958c-11ec-40f8-ae08-dc097bb59c07,35603,araujos,MG
1ee9bb13-66fe-4f1e-bddd-33318a9fe78d,39850,ataleia,MG
6aaa7dbe-b118-4f66-a4e6-8e2d979da3e6,35672,azurita,MG
e6411f56-22f8-4969-a0eb-67ed0960b0f2,35105,baguari,MG
dccc0027-7471-4a5a-ad97-92db45b9969e,36212,barroso,MG
f291af8e-1154-4776-8c8d-ede9f30f6e6c,39555,berizal,MG
2fe78d87-ae35-4671-8c5c-da1d0fface04,35352,bicuiba,MG
5bd7a0ad-2576-4657-be56-a14da72e1dd7,35189,braunas,MG
55d27d06-a424-45bd-af9e-edd66a3e0062,38660,buritis,MG
a4e6c068-bde7-48af-b68a-3842e5da28cd,35232,calixto,MG
a6f495a6-8783-43f6-a3c0-482a394edbac,35555,camacho,MG
cafe04e1-1bf8-48bf-a883-89a157e15307,36834,caparao,MG
7145ec0f-1a00-460f-baa5-d657acebbdc0,37582,careacu,MG
780c4800-bbc1-4a24-8867-c6898f58685e,37440,caxambu,MG
30afd164-7849-409a-93a2-81539113d753,36110,chacara,MG
4cdea562-50cf-4852-90c2-6ebb5507915e,36630,chiador,MG
aaa2a3d5-d67d-4051-942f-7fc24a4e93f9,35530,claudio,MG
e3ed7365-040d-484e-a999-8a2e1fedb91b,36550,coimbra,MG
8840b8ae-675c-4cea-9b77-8d8867ceb9e0,33500,confins,MG
dbb8deff-0c5b-4efc-9d6b-86f9ce4ae2c5,39200,corinto,MG
91f20d75-73e7-4cf9-9e7f-16d38ddba104,39710,coroaci,MG
d8249e70-b1d6-4d1d-be90-d2188551992c,35790,curvelo,MG
bf3ca426-897a-4228-b8f8-86dc4bbcc1b1,37980,cássia,MG
9c5c6b76-aca3-47eb-88a4-f621463b4be6,36974,durande,MG
c845db87-2049-42fb-8502-200c2b22ab4a,36555,ervalia,MG
3db9c9f9-6bf8-4fb6-b7c6-796908b2769c,35596,esteios,MG
da12b2ee-9863-4792-b5f7-50f5e4fca4f2,37640,extrema,MG
f65b9ba2-d9a5-4459-b5ad-c68aaa631025,35955,fonseca,MG
085bb6e8-0774-42b3-bd71-9c3e2ca178a1,35570,formiga,MG
b08767ef-3fb2-4f7b-84a5-091c88f902d4,38690,formoso,MG
a680f6e0-bd2b-4dbc-8f8f-d6e79baf6e57,35426,furquim,MG
e6422c84-127a-445a-bd58-4e90b43bad9e,39720,gonzaga,MG
b8a7f6af-4813-487b-b745-419253fc88e9,35868,gororos,MG
61947b11-c417-4529-b40d-2a2912dc3b54,39120,gouveia,MG
24f57f71-f37f-4ed6-bfa7-b6eeb8da9cf2,39265,guaicui,MG
be60d71d-71eb-41c3-ba15-f6f273954769,36160,guarani,MG
58d140da-ed12-4979-8750-57a67fd1b598,36606,guarara,MG
b924ee42-2d20-48f5-a98e-cc11c7fe3db0,38198,guaxima,MG
2d263e00-a56a-4c47-a214-ae4ae5a987ab,37990,ibiraci,MG
69cb24f0-15b8-4746-84f2-253b55dcb668,32412,ibirite,MG
511ed3c4-3ae4-47bd-b44b-bb8fdb9f0888,32420,ibirite,MG
1ec69837-585a-4581-8adc-956ae065dacf,32400,ibirite,MG
380420e1-0126-4972-948a-44fd9157223a,32424,ibirite,MG
c3ab0237-7acd-4004-880b-8b7ed3a2a5bb,32430,ibirite,MG
4a70c460-f774-41e3-8638-ecc84b517412,32417,ibirite,MG
0a8f07f4-6c4e-4a29-aec6-9ee18e0ca25e,32407,ibirite,MG
a676130a-1cc1-42e7-8f34-aac0c6f49869,32440,ibirite,MG
99d0ad2b-ebdc-4963-b09b-ebbf109e00af,32405,ibirite,MG
00a07137-14e6-4e84-8af9-adbf062c06a6,32410,ibirite,MG
d8ee5f54-a9dc-48bc-ab02-d91f719e8ed1,32415,ibirite,MG
7faa14ef-d9cb-4ced-8f7a-133930470009,32431,ibirite,MG
6257f8a0-ae85-4b47-9586-ec9c9ea2fe13,32422,ibirite,MG
71e8fef5-4ed4-4ffe-8e30-8fc5578f7fe0,32404,ibirite,MG
d4720db9-7e6f-4b53-ad1d-c48a2c748eb8,32425,ibirite,MG
00195f8d-fff1-4b1d-bcce-760197ac63d4,32423,ibirite,MG
bcbdf9fd-6e58-436e-ac4d-ce6090ad4b5f,35607,ibitira,MG
72c5ac87-4dbc-4548-b7ac-d4b9e55b2f8d,35330,inhapim,MG
3af8980a-be48-4fc0-9c09-f6c414618ca5,35763,inhauma,MG
4ab5bba7-678e-452e-9784-a93a6707622f,35710,inhauma,MG
a6017b99-46d9-4d4f-9926-766abeb99c54,36950,ipanema,MG
120a1039-c46f-4ff1-b124-c30b1055e69d,38350,ipiaçu,MG
6c8b5cea-2e18-4de7-a9ba-96b0d12b302a,37559,ipuiuna,MG
01f0be99-1f50-4d82-b58e-ad40a4182842,37588,ipuiuna,MG
1373b7e9-bbf8-44b0-9843-4adab45ea906,35902,itabira,MG
11f2c0af-c519-4a36-97ae-a66dc9b7f24b,35900,itabira,MG
c87576b8-d02d-4f09-b85b-3954c36e251e,35901,itabira,MG
e58d1bb7-3b3b-4bb0-9cc8-33c5f8e28a78,35903,itabira,MG
3e372dc1-9b3f-4439-84ba-9c3e4fcd2ad8,35904,itabira,MG
6501c713-87de-4909-bbe0-033568ea5c77,37505,itajuba,MG
30ce2e5e-6736-4479-afdc-b54e2cbe1685,37501,itajuba,MG
36a95a2d-86dc-45ce-9981-c0936c55727f,37504,itajuba,MG
1739aa62-b24a-49a2-a9e5-c70999a2c077,37502,itajuba,MG
6f83e0b5-e6fe-40fb-8f35-ad0bc4cb3ca4,37503,itajuba,MG
c7887728-27dc-42b9-a93c-79b0ae001ca8,37973,itamogi,MG
79eb713d-c9ce-49ee-a16a-a4f0bf5c68c0,37955,itamogi,MG
a4579d3f-2f15-47d4-a85e-38994ad75f6f,39625,itaobim,MG
e787427b-18a7-4fff-b820-bebb27d56874,37655,itapeva,MG
efcbc926-311e-41b5-b66e-3399696d3c39,39955,itapiru,MG
fe906b5c-5689-4c5e-b6be-6b7c12fd3c59,38280,iturama,MG
3dc5d830-b7da-4168-977a-6c1c9b9732c8,39930,jacinto,MG
9f76dedd-a9a6-40b5-a656-7c60245ef880,39445,janauba,MG
41cd3e80-3faa-4a02-a4f7-1c986e2bdd29,39440,janauba,MG
213aac9a-2faf-4c3a-9478-7e9f3cec197a,35498,jeceaba,MG
54436b6e-0ba2-4bd6-8e0b-0ccb40a34a33,35390,jequeri,MG
dd47b1a2-fab3-4612-b87e-e97fae31032b,35675,juatuba,MG
9de5649a-ef65-4fbb-b638-b0f7ae2d0a8e,37805,juruaia,MG
7d9c47cb-904e-48c1-ae3f-9713e31a498a,38785,lagamar,MG
6ccc8366-86c0-4295-8db9-b98fcf2c7693,36980,lajinha,MG
4cf0ef03-b59e-418d-94ed-49c29cbf8d80,37480,lambari,MG
1314e85b-3b46-4eef-95da-50cb0ab0371e,37750,machado,MG
97317fbd-8871-4b09-8bbe-6cb08ec663cc,39516,mamonas,MG
5df70b30-03c2-4d9c-8169-595c97a820fc,35290,mantena,MG
72782c35-c589-4eaf-b32c-dff8d4e78b71,35420,mariana,MG
a06239cf-d60b-4199-aa6d-449b082d26f3,35115,marilac,MG
9c3358f8-e68e-430f-9820-818e5eccddfb,37447,minduri,MG
ac062cc6-c84d-49ab-be82-e6aacbab2ca2,36881,muriaé,MG
cad72e74-81b6-4aa0-a034-24dfa6368eb7,36880,muriaé,MG
0c949c70-df90-48dd-8c31-847d8554cdff,36883,muriaé,MG
ae0e4529-00ca-45b4-be79-9e4af9590af9,39860,nanuque,MG
eb35f951-c496-49a7-99c9-3dfbb497074a,39700,pecanha,MG
bcb77db6-7a3a-46da-b708-4e059c00cf1c,36610,pequeri,MG
ac1bb08c-a8b0-457e-a582-7fc3a90eace6,37260,perdoes,MG
32e236c4-de53-4330-963a-deddd7a28666,37865,petunia,MG
34336e79-efe1-4c80-8b35-c044e4ff80df,35585,pimenta,MG
d3bbf5c1-48d8-4293-932b-c818e31dc45c,36480,piranga,MG
ed8d5de9-9a0c-4419-9e27-a2cabf36a1a3,36170,pirauba,MG
ba13f42b-26cf-4f28-aab5-8aac99926b44,37925,piumhii,MG
8331d5a5-26a8-4111-aa6c-adc07f9dff9d,38220,planura,MG
01633353-b940-4956-a0bc-dc896fc86a40,36960,pocrane,MG
49397cf7-b3ff-4b0c-a04d-cd75cc15e568,34400,raposos,MG
5997788e-579e-4b2d-822c-fcc3ca133ddc,36905,realeza,MG
b04e0fb1-923a-4b55-b6a7-404213311252,36740,recreio,MG
b2de8f40-ba78-436f-aef6-f33a290cf9f0,36510,rodeiro,MG
ad0c5223-d39d-42d3-8141-c36a57a8fdda,38520,romaria,MG
0c73171c-c2c2-46cf-905d-869a000e1c3a,34585,sabará,MG
7a8ad13e-2d5e-40a1-8fed-f2bca9d45aa0,34735,sabará,MG
6fd4cb37-1312-4af7-9e24-e60ce364b01e,39560,salinas,MG
8ad3e476-c1d1-44f3-8d7a-0817c2692bdf,32450,sarzedo,MG
aef102af-7ba2-41b7-9ce9-9bff195c6ee3,38980,tapirai,MG
ec3d1542-9d16-499f-b4dd-64f21803c1d5,35183,timoteo,MG
f13f6513-bf51-42c7-ba2f-c62536cd36d4,35181,timoteo,MG
d08418f0-888b-4935-a393-edf0d413e1ec,35184,timoteo,MG
5ae66d00-04be-4d55-a835-a46e0a3ae881,35180,timoteo,MG
90413bbe-e60e-4e45-91ff-f1c1ce2620e9,39807,topazio,MG
013023ea-f519-4031-90e9-3c76e0cc77eb,38020,uberaba,MG
8e106b62-e7fe-41ca-ab84-b5022da3b022,38037,uberaba,MG
b28f8745-9c1a-4b03-a413-59a5d1738dcd,38040,uberaba,MG
60abb6da-84cb-41ae-a39c-03f14cfbe3a9,38106,uberaba,MG
1c6ed3f0-2c12-43bd-9539-dc9a14ae2a23,38060,uberaba,MG
7dc6cc32-513e-42f0-90ab-e86630c578e4,38081,uberaba,MG
1f021ca3-a250-4aa7-933b-e9233a41e9bb,38051,uberaba,MG
b2dbe758-27dd-422a-abee-66bff20147bd,38057,uberaba,MG
5185671a-93cf-4904-9640-479188ceba9a,38046,uberaba,MG
afd294b0-cb33-4aa2-ad53-6133a4701c87,38017,uberaba,MG
1e52c8b4-1831-40b3-9023-f5e04e781774,38015,uberaba,MG
9ef2b78d-4381-48bd-bfba-cb124e963920,38064,uberaba,MG
65b05b82-ce51-4a1d-a61f-665de17ee186,38022,uberaba,MG
ae2df3a5-a49c-477b-a023-befaa54714fc,38038,uberaba,MG
fc9fd8de-9826-4e2f-91a2-5feaee46e679,38061,uberaba,MG
a66f837d-f0de-482c-b18f-79a169d592d8,38080,uberaba,MG
4b2b7e4c-26ed-44bc-a0f6-e42ae3777a4d,38055,uberaba,MG
2fae19f2-b776-47a3-a13d-65dac8ef5593,38050,uberaba,MG
b6f6eee6-12ac-4359-9c30-15db9cd016b2,38048,uberaba,MG
17bd53c7-7c02-4401-8694-26ed09086a66,38030,uberaba,MG
855f3aa5-e330-44b2-983a-4ef90d21e75b,38070,uberaba,MG
6ff66d5a-4b8a-4dca-b73a-b602168d38fa,38010,uberaba,MG
99d05e59-b56c-4848-a0be-f5231b29c05e,38071,uberaba,MG
3bcef522-c6ad-483c-9f8b-4c5e8a60e5f2,38045,uberaba,MG
d02369f8-138b-44b8-b37b-18aeb10ebc5f,38073,uberaba,MG
c3a3e039-66b0-4f37-a95c-fdb350bef03d,38066,uberaba,MG
09aae673-cd82-4f1a-9b9c-827f9dc77512,38065,uberaba,MG
5316aa18-5ce4-47e9-8e74-218ebc074295,38041,uberaba,MG
f6864953-e7df-47f0-824a-d96e632ad5b7,38056,uberaba,MG
bc783b54-e836-4b40-819e-e808cf9a224c,38036,uberaba,MG
162efba4-87b9-47f5-81f9-74cfb3797a23,38082,uberaba,MG
bae75b00-e3bd-4c0b-987c-bd07db4e1809,38031,uberaba,MG
8e029254-c306-42cd-9fa8-019873278e75,38035,uberaba,MG
0d182b10-d721-4324-8748-4827f545d760,38072,uberaba,MG
ac24e37a-8b5f-495c-84a5-209d4abb1d36,38026,uberaba,MG
69a6bed5-ced9-4558-ae8a-45286c41e619,38025,uberaba,MG
ea2d5233-bb6c-4525-98df-4c45a7e562c5,38067,uberaba,MG
acdbc733-c992-412c-a230-b56b8dc027f1,38649,urucuia,MG
20363c1d-85f2-4528-85eb-ce61cc4924ce,39315,urucuia,MG
